F0,F1,F2,F3,F4,F5,F6,Labels
2.4229038,1.0734278,1.0734278,-0.49837616,2.9815779,-7.536031,-0.6793782,4
2.9910371,0.48832917,0.48832917,-0.7399468,1.6891316,-2.4108746,-0.22446077,0
0.5916924,1.2231222,1.2231222,0.5653629,0.7525423,-2.8872385,0.50713843,4
2.4334507,2.3216858,2.3216858,-2.0735984,3.4724424,-5.0049276,-1.4819928,2
0.45696643,0.47070396,0.47070396,0.7828763,1.5104706,-9.062479,-0.42149398,3
0.24073686,-1.4580768,-1.4580768,-1.557787,3.9277468,0.85138494,-2.9624298,4
0.8324163,-0.38039106,-0.38039106,-0.81178993,0.63100976,-9.0482645,2.8469472,6
2.5984268,4.3128304,4.3128304,0.69575936,-0.6627952,-10.066487,-1.5986311,2
1.1840588,0.1883316,0.1883316,-2.687765,1.2651495,0.51403755,0.86183596,0
0.6032164,1.6677958,1.6677958,0.4113419,0.929859,-7.504462,0.117738895,2
1.2683774,1.0728381,1.0728381,0.16579264,0.9416596,-4.8997436,-0.6549212,4
0.19667669,0.7204649,0.7204649,-2.8168113,0.55139256,8.395265,0.53284264,5
1.4818257,-0.20610964,-0.20610964,-1.8371196,1.6204801,-5.6449842,2.3096447,6
0.35327768,0.27497754,0.27497754,-0.39086032,0.99505985,-2.5589797,0.7298494,6
1.3115617,3.056295,3.056295,0.8571235,-1.5415425,-6.4336076,1.3025022,3
0.7734509,2.0246572,2.0246572,-0.7979482,0.41082424,-9.998633,1.4450766,6
1.6673058,0.1464972,0.1464972,-1.9815016,0.9755111,-4.402462,1.3009373,0
-0.22110479,1.2740363,1.2740363,-3.1354308,0.058786035,-0.6178961,-0.059341453,2
0.4890942,1.9152325,1.9152325,-0.79226726,-0.24313666,-3.33785,-0.21472283,1
1.3849655,2.227962,2.227962,-0.20762202,-0.01859985,-8.757994,-0.5151451,1
-0.053229418,-0.90618604,-0.90618604,2.0321338,0.87022996,-7.6349354,1.1778795,3
2.6638482,2.8145757,2.8145757,0.056123152,1.1640255,-9.600815,-0.02584323,0
3.9913907,1.3449761,1.3449761,-3.727832,-1.985746,-5.9520335,2.9822755,0
1.5378071,1.3241638,1.3241638,-0.58302003,0.27266926,-7.3791966,-0.029076613,2
1.0546361,2.8440163,2.8440163,-1.0502117,-1.2111036,2.4962285,-1.1708483,2
2.223565,0.12600344,0.12600344,-2.1349096,2.8377986,-8.0325165,-0.24283017,1
-0.6944233,3.114523,3.114523,0.76376015,-0.32100758,-5.6092486,-1.7409394,2
6.2622027,1.1616026,1.1616026,-3.5700393,1.1719607,-11.455297,-0.08097246,0
0.9324158,1.9783508,1.9783508,-0.1763878,0.19190428,-3.5998757,1.172132,2
0.8192313,-0.19827552,-0.19827552,-2.1406617,3.4287593,-0.9065643,0.69948334,4
0.28093636,-0.6397003,-0.6397003,-1.3730878,1.2071158,-6.0727005,2.80121,4
1.8865827,0.3925457,0.3925457,-0.060352802,1.143781,-4.4667263,0.16695441,0
1.2362765,1.714769,1.714769,-2.0208297,-0.0010639395,-12.35647,1.4599063,1
1.2299362,-0.323924,-0.323924,-2.0425167,1.9207556,-9.452831,1.5043072,4
2.1059904,-0.9017552,-0.9017552,-2.3224149,0.6295642,-3.8404543,3.4882765,6
0.43048292,-0.8818297,-0.8818297,0.6386825,2.9482617,0.093643576,-2.2442653,4
3.3262422,0.6339463,0.6339463,-2.3410938,0.26806504,-2.068026,0.1675059,0
-0.73077375,0.76344335,0.76344335,0.00836613,-0.71657676,7.1902814,-2.0172036,5
0.08308508,1.3490427,1.3490427,-1.3711709,2.5731664,-3.1338885,-0.25357148,4
0.16504154,1.8323693,1.8323693,0.22917308,1.5373673,-5.195349,3.0435169,6
0.73733735,0.33841068,0.33841068,-1.224431,-0.5309998,-4.10454,2.5235093,6
1.5279903,1.5762502,1.5762502,0.49956846,-0.20440243,-6.0706644,-0.43928692,2
1.903208,1.5901519,1.5901519,-2.090391,2.00983,-8.651868,-0.69136,4
2.7458012,-1.0120685,-1.0120685,1.8878162,-0.8200142,-11.898004,1.8921001,6
1.7149172,1.0791245,1.0791245,-0.7138232,0.009712968,-6.1691427,0.06582139,1
2.4067388,4.9385586,4.9385586,0.27379707,-0.71928895,-12.559846,-0.7320562,2
0.4394221,1.7320851,1.7320851,-0.9690647,-1.2112328,-5.765644,0.068693034,1
0.21736686,2.6330264,2.6330264,0.62941223,0.06658065,-8.728719,-0.6966504,2
1.1289703,2.8378286,2.8378286,-0.90020394,-1.3116376,-0.41871676,-0.9331125,2
1.806689,0.121027745,0.121027745,2.0862162,1.7391804,-9.305445,0.67157847,4
2.1698065,-0.33512235,-0.33512235,-0.8561824,0.66683286,-0.17992139,-0.6287121,0
0.9363028,0.6837944,0.6837944,-0.9519241,3.3218508,-4.8659554,-0.5251888,4
0.97357607,0.21830316,0.21830316,1.7812619,0.09871949,-8.522388,-0.44880763,3
1.6367259,2.4222813,2.4222813,-1.717232,-0.47255683,-6.911085,1.2945824,0
2.5604877,3.3136978,3.3136978,-2.371888,-0.769944,-5.5567565,0.5100135,2
-0.19687924,2.2547948,2.2547948,-1.1083012,0.2224205,-7.425436,0.6526844,2
4.39992,1.5045624,1.5045624,0.17489387,-1.1909732,-9.316221,2.3866215,0
2.1323917,1.3541223,1.3541223,-2.082112,1.0831149,-6.856828,-0.14833584,0
2.8356159,1.4948173,1.4948173,0.15223087,-0.23554215,-9.42691,0.967202,2
1.9506359,0.8520322,0.8520322,-1.0584753,0.027055204,-5.993913,1.9245214,0
0.32627076,0.30311796,0.30311796,-0.054856583,-0.45061454,-6.808421,2.2869031,6
0.53961813,1.0812792,1.0812792,-1.441989,-0.8038502,-6.3965826,1.9537858,6
1.4648356,1.452967,1.452967,-0.84951276,1.7260493,-4.646745,-0.3774451,4
1.5685153,0.9820922,0.9820922,-1.2359216,0.3386085,-4.9262834,2.1849668,6
3.9913907,1.3449761,1.3449761,-3.727832,-1.985746,-5.9520335,2.9822755,0
-0.10269691,1.927661,1.927661,0.9689264,0.8405597,-6.0917597,-0.18311109,3
-0.33621746,-0.17923884,-0.17923884,0.3154449,0.36192602,5.263976,-0.3619298,5
1.1082976,1.0416896,1.0416896,0.5887316,0.40352234,-9.50182,2.3630977,6
0.7027872,1.0983504,1.0983504,1.4204564,-0.18647902,-7.8987627,0.3513758,0
2.4428685,2.185925,2.185925,1.1957417,-0.77689147,-13.984968,2.2583241,2
-0.029579628,0.46072277,0.46072277,-0.15454572,0.7610466,-6.843757,0.9536397,6
1.3573827,-0.2557548,-0.2557548,-0.046077393,0.04219045,-1.0272281,-0.16741134,3
1.5223705,1.6958431,1.6958431,-1.9106281,0.2539741,-2.2248027,-0.9445619,2
1.3525867,0.41575307,0.41575307,-0.05303693,-0.3277772,0.30323297,-0.18622482,1
3.7508852,1.3056973,1.3056973,-1.9308493,-1.2658982,-9.594244,1.1812855,0
1.862781,3.796165,3.796165,-1.5853593,-1.1340642,-8.939025,1.3828464,2
-0.25624126,1.1294079,1.1294079,1.4652971,-2.4669209,-3.4335852,3.396623,6
2.7053819,0.9030318,0.9030318,-0.84704566,0.34696725,-5.908703,0.10079556,0
-0.084788136,0.791142,0.791142,2.4703078,1.0672708,-1.5140958,0.41078675,3
0.621283,1.2012285,1.2012285,0.83458865,1.8855746,-0.77642304,-1.2833278,4
1.6438161,-0.12617476,-0.12617476,-1.2566772,0.7678034,-5.4110627,2.2918599,6
1.142838,0.8462527,0.8462527,0.661838,-1.4106343,-3.274862,2.5292318,0
3.4813054,-1.6314044,-1.6314044,0.45234975,-1.0397564,-8.964944,0.7433405,1
0.7206397,-0.43769053,-0.43769053,-0.031953648,2.2803152,-0.4125026,-1.1790105,0
0.65051264,-0.18194458,-0.18194458,-0.5675182,2.2997646,-0.9994137,0.15986243,4
2.2830622,0.98298633,0.98298633,-0.7252762,-1.1838515,-7.426397,1.5724263,6
0.00086626806,0.22112626,0.22112626,1.2968926,0.68511134,-7.863949,1.9978114,6
1.2029978,4.8415956,4.8415956,0.020397246,1.7560052,-13.262917,-0.11310959,2
0.8699531,-0.17371497,-0.17371497,-0.036976285,-3.0922863,-4.8346667,-1.166123,1
1.9503536,0.47326902,0.47326902,0.017135173,0.029072996,-10.693807,2.0012474,0
1.352524,0.36994767,0.36994767,-1.5147786,2.1017537,-2.8206527,0.08843716,4
0.59821916,0.3400035,0.3400035,-1.1715798,0.28825682,-0.38789392,1.2735447,6
1.1905524,-1.7389694,-1.7389694,0.7109976,3.3991585,1.6646733,-2.3195434,4
1.0458529,0.69031674,0.69031674,-1.1266515,-0.25193065,-4.9763293,2.9109728,6
-0.44842625,3.0900962,3.0900962,-0.81278837,0.22847244,-3.152706,2.8318796,2
-0.83413863,2.574759,2.574759,-2.4109986,1.9549706,1.3941994,-1.1508946,2
-0.57809067,3.4093773,3.4093773,-1.8834574,0.3282581,-8.115069,0.5267827,6
0.5412878,1.666481,1.666481,1.5405508,-0.25449127,-10.946282,2.3067315,2
-0.29360417,-0.27236944,-0.27236944,2.9201105,1.9090472,-5.954153,0.40831906,3
1.1864003,3.1907928,3.1907928,-0.6325994,0.016120601,-4.0142174,-0.56921035,2
3.3735158,0.00925075,0.00925075,-0.43929297,1.2375149,-9.326213,0.013719413,0
0.8777788,0.03726418,0.03726418,-1.3155875,0.6096995,-2.1474843,-1.227818,4
0.95974547,-0.1691608,-0.1691608,0.48834822,0.5533011,-3.6023793,1.1420496,1
1.3936543,0.93826324,0.93826324,-0.3723457,0.7968377,-8.031045,-1.0815389,4
3.2781832,1.7675917,1.7675917,0.9043164,-0.5166977,-6.871528,0.05982602,0
2.1474247,0.47178447,0.47178447,0.61284626,-2.8291001,-6.1109533,1.8091644,6
1.2669051,0.037485834,0.037485834,-1.6932701,1.7092271,-1.6550517,0.41262034,0
0.91505814,1.4444958,1.4444958,-1.512934,0.5573147,-4.808082,0.05455801,1
2.288456,-0.3635692,-0.3635692,-3.0867722,0.23135485,-6.4911723,2.3164794,1
1.0010672,-0.676715,-0.676715,0.03156445,4.5191236,-3.4308863,-1.0605714,4
1.1070011,1.1460137,1.1460137,-0.80918044,1.3740137,-4.6917043,-0.9432759,0
1.7444428,0.9663258,0.9663258,-0.64672655,1.1534225,-8.355165,1.3299083,6
1.2763169,2.3602338,2.3602338,-2.5611813,2.4544256,-5.855788,0.99810946,4
0.8827988,1.0241104,1.0241104,-1.0431198,-0.018727649,-7.586329,2.1169848,6
1.2697024,-0.06037445,-0.06037445,-0.8940765,0.6104966,-6.22589,-2.151306,1
3.4079077,0.87928843,0.87928843,-0.40173578,-0.41894707,-4.253653,-0.07363123,0
1.3350519,3.0875578,3.0875578,-1.9136192,-0.6402599,-3.127105,-0.25608286,2
3.946249,1.2025023,1.2025023,-1.3354017,-1.1911317,-4.0846453,1.2583565,0
-0.30409652,1.208201,1.208201,0.22812165,3.9905598,-10.157918,-1.2502801,4
0.18343814,-2.904092,-2.904092,-0.08372273,4.0003343,9.811201,-2.4182887,5
1.7249986,0.9811984,0.9811984,0.21757306,0.66083753,-8.066227,-0.05381976,0
0.90495044,1.0835397,1.0835397,-1.4198475,-0.927662,-0.7538422,2.8082955,2
2.883968,0.04259036,0.04259036,-1.0079927,0.4675125,-0.52249753,-2.7940743,0
0.7976743,-0.67479503,-0.67479503,0.63991684,-1.3283817,1.0602838,0.84505856,0
-0.31924862,0.92373866,0.92373866,-1.6956381,2.967376,-2.8090804,-0.84132516,4
0.06664438,2.4970691,2.4970691,-1.7686036,1.4390483,-4.250995,0.5991802,2
-0.3400848,2.2704988,2.2704988,-0.40105814,2.5450501,-0.66434926,0.9549397,4
3.0360281,-0.43089926,-0.43089926,-0.27648312,-1.5935678,-6.0232325,1.7758267,0
2.070834,-0.17268665,-0.17268665,-1.2440145,4.3012424,-4.769933,-0.91420674,4
4.049952,1.3789749,1.3789749,-2.3221815,1.4907314,-12.561854,1.4433801,0
2.8832135,0.22254759,0.22254759,0.123841695,0.5281575,-7.213899,-0.14285697,0
-1.7572066,4.323037,4.323037,0.17772648,0.88475084,-0.79041755,-1.4549404,2
2.334816,1.1471914,1.1471914,-1.9219369,0.33694136,-5.496801,0.48459134,0
-0.44288373,0.14565636,0.14565636,-0.30917722,-0.89166707,-2.83872,1.1693299,1
0.45685786,0.18672466,0.18672466,0.2759843,0.3307532,-5.112302,-0.26451737,6
1.223261,0.6869152,0.6869152,0.6479618,0.491679,-3.8490808,0.21140765,3
1.4058125,1.6078748,1.6078748,0.75245816,1.2754594,-11.687083,1.2281352,4
1.4803272,-0.7237976,-0.7237976,-1.3402536,1.2321036,-6.676964,1.1642691,1
0.5427447,0.020085497,0.020085497,-0.43681538,2.2226622,-1.5192177,-0.86612105,4
2.9304225,1.7155472,1.7155472,-0.18026637,-1.7426562,-5.27674,1.3346394,0
2.396931,-0.31269902,-0.31269902,0.14556742,1.1217583,-3.7609994,-0.31468698,0
1.3059429,2.1954236,2.1954236,1.9146618,-0.8659502,-13.42189,2.1731,3
1.6625967,-0.12174612,-0.12174612,2.0806491,-0.015094023,-5.844027,1.2908211,0
3.5982258,2.416515,2.416515,1.5112311,-2.1269908,-7.6595798,-0.44491258,0
1.9476285,1.1672014,1.1672014,-0.6719817,-1.7853463,-1.8599011,-0.03514973,0
2.002429,1.3318195,1.3318195,0.034539558,-0.28134528,-7.7761445,1.4135177,3
0.5570472,0.44029504,0.44029504,0.013124369,0.38933116,-3.665814,0.73561186,1
2.002429,1.3318195,1.3318195,0.034539558,-0.28134528,-7.7761445,1.4135177,0
2.7500634,2.336496,2.336496,-1.4111514,-0.122633964,-0.8256305,-1.4966038,0
1.8548851,0.7685895,0.7685895,-2.089125,0.27563295,-0.39018974,-1.6421478,0
1.1905524,-1.7389694,-1.7389694,0.7109976,3.3991585,1.6646733,-2.3195434,4
3.417161,0.94301254,0.94301254,0.700635,-1.0808033,-9.781144,-0.56271,0
1.4980685,0.42583776,0.42583776,-0.021795802,2.0183656,-9.14397,1.5324205,2
1.1177598,-0.3976766,-0.3976766,0.5081778,0.7442719,-3.6092517,0.09941766,3
-0.5621093,1.9027172,1.9027172,0.91953444,1.592086,-6.172888,-0.37048355,2
0.3372392,0.3445235,0.3445235,1.2078779,-0.3601901,-3.4967327,-0.23119992,1
2.457907,1.2211871,1.2211871,0.612889,-0.5366823,-6.9621024,-0.0654716,0
0.9614878,0.23101595,0.23101595,-0.73726714,-0.18331967,-7.5668545,2.3776457,6
0.043908697,1.8068044,1.8068044,-0.39807546,1.4922643,-8.450536,-0.01513725,4
1.3455412,0.76644796,0.76644796,-2.1008918,0.67382234,-5.3543267,2.1684158,2
1.9446375,0.7891766,0.7891766,0.63588697,-1.5658188,-7.5101743,1.5463924,6
1.8630825,-1.0476477,-1.0476477,-0.988759,0.6291867,-2.1694126,0.18912601,0
2.5533645,-0.19128206,-0.19128206,1.1857448,1.1026716,-9.809516,0.19279292,0
0.6527842,0.41135585,0.41135585,-1.7911879,2.7787993,-4.4885435,1.0235832,4
3.7780445,-2.0951457,-2.0951457,0.7614073,-0.43799633,-5.7352147,0.5500635,0
1.335315,0.2449172,0.2449172,-1.3044225,2.060867,-5.4029512,0.44266438,4
1.2238582,0.33466384,0.33466384,1.2127489,0.40672708,-5.2805223,-0.40905383,3
0.00418647,-0.6441519,-0.6441519,2.6787193,0.6146658,-5.07483,-0.1890649,3
1.5760504,1.3376548,1.3376548,0.49315548,-0.13211167,-5.589909,0.26093745,0
1.9654253,1.1410307,1.1410307,-2.5394242,2.321401,-1.2372999,-0.7719334,2
1.6881282,1.1130904,1.1130904,0.10190323,-0.7066791,-8.281664,2.3478327,6
1.4227184,1.4226485,1.4226485,0.32200673,1.4359621,-6.130326,-0.17970382,0
1.3460132,0.963369,0.963369,-2.0423567,-0.027906623,-6.8788986,2.9371278,0
0.5553848,2.393194,2.393194,-3.0824864,0.79288465,-4.663197,-1.0891961,2
2.455774,1.0800312,1.0800312,-0.0785956,0.97774595,-6.539689,-0.49640673,0
0.7482436,0.3920372,0.3920372,-0.6949405,-1.4177926,0.67885417,0.016245957,0
1.0400568,0.05937383,0.05937383,-0.2830782,1.3308351,-7.859943,0.9801526,4
1.9641991,0.9913678,0.9913678,-1.2617775,-1.0210925,-4.091629,0.34933218,0
2.429968,0.67838556,0.67838556,-0.58132434,-0.5847843,-4.9380918,0.5128991,0
3.3254452,2.6016686,2.6016686,-0.22233422,-1.0997983,-14.077061,0.5572162,0
0.5141386,0.6230843,0.6230843,0.37082642,0.62550735,-5.4694076,-0.44667986,1
-0.08328168,0.256461,0.256461,1.6926264,0.13805044,-5.2801905,-0.84605604,1
2.4649677,-1.1107147,-1.1107147,-1.6444314,0.59910303,-3.9556992,1.0140053,4
1.3246038,0.960995,0.960995,1.6130965,-1.9112403,-5.042201,2.2472656,3
-0.06065603,2.341184,2.341184,1.4263157,-2.2287066,-5.9022164,1.2459688,2
-1.6201607,2.5363562,2.5363562,-1.3146336,1.7739134,6.9151993,-1.3282664,5
-0.11669639,-0.08600581,-0.08600581,-0.67520404,-0.055682335,-9.102815,2.0582213,1
0.69001985,2.5528667,2.5528667,-0.50502896,-0.5192219,-10.616679,0.8802175,2
1.3159627,1.0793711,1.0793711,-0.5557985,1.0762126,-6.861414,0.093832694,6
0.40906376,0.46713805,0.46713805,0.12668315,0.39808083,-5.1509986,0.83414096,0
-0.32442096,1.1563319,1.1563319,1.584732,3.128228,-9.253207,-0.3721527,4
2.3164093,1.1011117,1.1011117,-0.6474133,-0.80859315,-4.3638372,1.2542132,0
1.3135258,-1.1593767,-1.1593767,2.1598253,2.3161786,-1.2231631,-1.0632982,3
0.78679425,0.86659247,0.86659247,-3.1589336,0.26559424,-0.112035275,0.21643777,2
1.5080411,0.92582756,0.92582756,-3.0256703,2.9781854,-0.100320965,-1.4318513,0
2.6645741,0.51731104,0.51731104,0.11697226,-0.6636287,-5.1052384,0.22793902,0
2.224028,2.3662922,2.3662922,-2.9319675,0.49635255,-1.4099659,-0.9716369,2
1.3600057,0.7107718,0.7107718,0.17263138,0.5877044,-6.344173,1.4959524,3
0.31937003,0.8090625,0.8090625,-0.3390427,-0.520478,-5.3019166,-0.6231304,1
3.4920783,-1.0930682,-1.0930682,-2.0625432,1.4644474,-2.2390728,0.47494838,0
1.4479858,-1.70913,-1.70913,-0.28319514,1.4929608,-1.1260433,-0.9824846,1
0.79583716,1.5557585,1.5557585,2.0925448,-0.65883154,-12.244799,2.6226873,6
0.48702687,1.4015478,1.4015478,-0.039983727,1.4180108,-8.836716,1.1464058,3
1.076253,-0.9430503,-0.9430503,-1.4131384,2.498922,-5.372661,0.45821756,4
2.4718583,-0.3072707,-0.3072707,-0.2610719,1.0782287,-5.47168,-1.1321818,0
1.6120704,0.9465366,0.9465366,-1.41963,2.6020558,-9.003196,0.3872774,4
1.3383033,1.0642364,1.0642364,0.81287986,-0.7396048,-3.8370113,0.2493486,4
5.1022773,0.23083064,0.23083064,-4.540318,-0.36639777,-4.092425,2.2956305,0
1.6588091,-0.34099236,-0.34099236,-1.5628164,0.9828055,-2.0936136,-0.58396786,0
4.0062637,0.057738345,0.057738345,-0.802906,-2.3881686,-3.419892,0.45477864,0
0.3533869,0.30035624,0.30035624,0.93997854,1.2427462,-9.039508,0.25591466,6
0.7119707,2.074137,2.074137,-0.46398866,1.4128436,-6.345183,0.8150853,2
3.5584931,0.4506623,0.4506623,-0.4062159,0.8000072,-4.605517,-0.8033736,0
0.79504734,2.2589474,2.2589474,-0.2252624,-0.098162256,-10.8930855,1.8392538,2
2.5122213,0.12982896,0.12982896,-0.56503546,-0.33895046,-3.153107,0.22860366,0
-0.8928707,0.6695245,0.6695245,1.2995982,-0.3346932,-5.6003385,3.0027807,6
1.3990579,0.01256301,0.01256301,-1.3379039,1.2458866,-7.971208,2.0455754,4
1.2143408,1.0775452,1.0775452,1.9277612,-0.48110607,-3.9958155,-2.1809773,3
2.1403453,2.7618613,2.7618613,0.47787887,-0.6647507,-9.739885,-0.41168875,0
2.2468965,-0.7748908,-0.7748908,0.4340003,0.5494402,-3.9476001,0.82394874,0
1.1601005,2.1812003,2.1812003,-3.1375372,0.45730007,-4.009946,-0.51837844,2
-0.18722886,-0.38495985,-0.38495985,-0.26249105,1.0593549,-6.88741,2.2245436,6
1.2442833,2.0758328,2.0758328,0.069861144,-0.2118745,-1.3331943,-0.7051496,0
1.2384629,-0.41371363,-0.41371363,-3.2899234,1.2403474,-5.993413,4.4595723,6
0.3983769,3.8190572,3.8190572,1.4689057,-1.7850946,-9.294856,-0.13259982,2
1.6066853,-1.6233879,-1.6233879,-0.39686805,2.8921506,-1.0064313,-0.29745802,4
-0.26138967,4.015984,4.015984,-2.3390615,-1.2107762,-3.0531213,1.1035843,2
0.21440938,1.3385184,1.3385184,-0.25812584,-0.5083165,-5.539217,0.9876185,0
-1.0665263,2.2043877,2.2043877,-0.6486158,0.7708018,-10.352325,1.0881423,1
0.42707005,0.28004712,0.28004712,0.9926295,0.68470806,-10.340821,1.3976029,3
1.4243906,0.5580999,0.5580999,1.5321397,-0.6362068,-6.5943427,0.61483854,3
0.85446787,1.7372516,1.7372516,2.9954252,0.40555635,-12.605071,1.7441757,6
0.6417907,0.38324684,0.38324684,-0.5734758,1.1541312,-7.787451,1.7042725,4
-0.6261861,4.953614,4.953614,-3.8135157,0.1558945,-4.130707,-0.29587334,2
-0.58939636,-0.18642536,-0.18642536,-4.0364885,-1.5446911,2.221596,-0.25756165,1
2.6835513,-1.8104578,-1.8104578,-2.2619724,2.0396118,-3.5889206,0.7756338,0
3.4758132,-1.5980002,-1.5980002,-2.559011,-1.6802962,-3.0542617,0.061275132,0
2.2643683,-0.10507317,-0.10507317,1.4456055,0.46863583,-9.548954,-0.6935548,0
2.242883,1.0071287,1.0071287,-1.3671185,1.7022464,-5.545333,-0.33166388,0
3.197162,0.75127614,0.75127614,-0.83769244,-0.31643206,-5.0979853,-0.09702016,0
3.1050737,0.6823951,0.6823951,-0.9011899,0.44886738,-6.25323,0.09377776,0
3.1385784,2.1986542,2.1986542,-0.2614489,0.48651877,-12.63845,0.939852,0
0.9161526,-1.9081482,-1.9081482,1.441341,1.2894304,-2.242661,-0.4119494,0
1.0970732,2.236915,2.236915,1.0624101,-1.7408009,-10.21964,0.985886,2
0.65225774,-0.03959528,-0.03959528,-0.53391385,2.4109647,-7.023481,0.7326825,4
0.9944877,1.4405798,1.4405798,1.2683611,-0.78649455,-5.342571,-0.41188452,2
1.2314978,-0.5041574,-0.5041574,-0.73177075,1.2686925,-9.295623,2.055607,1
-0.19176444,0.58533204,0.58533204,-2.1910596,-0.34255075,4.869451,-0.5945637,5
2.3120878,-1.2692275,-1.2692275,-1.1049199,1.2542605,-3.207945,0.59329253,0
0.83685356,-0.5723094,-0.5723094,0.4692374,4.8487053,-5.5914884,-0.25841466,4
2.231385,0.34907347,0.34907347,0.28185067,-0.035746414,-4.214144,1.0581251,0
-0.34566078,-1.1946762,-1.1946762,-0.38208884,2.6305556,-3.699431,-0.96821684,4
2.8849397,-1.8821057,-1.8821057,1.4868815,2.6158123,-5.877904,1.0725671,4
0.7631991,-1.2558173,-1.2558173,-1.1708964,2.1513443,0.13986953,-1.6749738,0
1.2811795,1.6131088,1.6131088,0.5236386,-1.95902,-9.634249,2.8416047,6
2.9722638,1.0663813,1.0663813,-0.45241344,0.11137499,-15.406761,3.6820195,6
3.4427419,2.6952326,2.6952326,0.013889976,0.25467914,-13.510373,0.5670898,0
0.1469002,-0.6460709,-0.6460709,-0.29266685,1.6822509,-6.4467835,-0.43363813,1
-0.4070023,0.15671837,0.15671837,0.12708618,0.95248,2.5997193,-0.7705649,5
0.9995841,0.05584028,0.05584028,0.47992048,1.8144234,-6.507523,-0.53835905,4
-0.18478957,-0.9065349,-0.9065349,-0.5635357,1.2406015,-0.76897293,0.35016006,6
1.2680413,0.7640498,0.7640498,-2.4357312,-0.2413601,-8.701921,3.7336285,6
2.23171,2.8104336,2.8104336,0.83625674,-1.0479265,-7.8151217,-0.49113113,3
1.6167762,2.6276858,2.6276858,-2.5097692,2.0069027,-8.110472,-0.08195518,4
1.2857066,0.52301973,0.52301973,-2.5815146,-1.0056257,-6.8549237,1.467759,4
2.140849,-0.5024331,-0.5024331,-0.25388047,0.38850558,-5.7346745,1.1679823,3
0.09880778,0.7918597,0.7918597,-1.0638269,1.4823304,6.067788,-0.6763193,5
1.4139793,2.1877415,2.1877415,2.6071196,-0.10115476,-6.938114,1.2540234,4
-0.38414407,-0.15100098,-0.15100098,2.5528734,0.75144976,-7.749578,1.7191021,3
2.808034,1.6646893,1.6646893,0.7277558,-1.1718907,-10.529309,1.9131491,6
-1.2023054,0.8699567,0.8699567,-1.7004123,1.3093753,-3.2227218,2.5506222,6
1.4866307,-1.0381724,-1.0381724,-1.3316094,2.006173,-7.165911,2.0294433,6
2.5405579,0.90575737,0.90575737,-1.7655437,-0.36151502,-2.8842065,1.5465876,0
-0.79950976,1.7214235,1.7214235,-0.7433146,1.3074162,-3.048033,-0.5308155,2
-1.2610421,3.4092658,3.4092658,0.7094031,-3.3272636,-1.818584,1.4522175,1
1.8601125,0.83757466,0.83757466,1.9359745,2.9368222,-9.65781,-2.548986,4
2.468477,0.61452246,0.61452246,-1.4896101,-0.9570131,-7.0534487,-0.5143885,2
2.5294337,-0.80291593,-0.80291593,-2.2460175,0.6481844,0.120001644,1.1049513,0
0.61057734,0.17073306,0.17073306,-1.9861019,1.7497269,-3.391498,0.113920115,4
0.38715595,0.69978714,0.69978714,-0.4798678,1.5515523,-5.673144,1.0863035,4
0.38333052,1.0674651,1.0674651,-0.73755574,2.6679623,-10.506007,0.085227855,4
1.9189534,-1.1747755,-1.1747755,-2.00287,0.41274536,0.4167748,0.25082543,0
-0.4687861,-0.06163768,-0.06163768,-0.588027,0.69382995,-0.9812934,2.1667495,6
2.7706418,2.5319216,2.5319216,-0.79537785,0.19166313,-13.134686,2.5964851,4
1.1289703,2.8378286,2.8378286,-0.90020394,-1.3116376,-0.41871676,-0.9331125,4
3.141617,0.2700747,0.2700747,-2.2057252,0.10455552,-9.613123,2.3425028,0
0.2163871,2.9728053,2.9728053,1.3462689,-1.6058265,-6.1441355,3.2850153,6
2.6179225,1.4143323,1.4143323,0.060587578,-0.72456896,-8.283694,1.1048217,0
0.38368905,0.87205356,0.87205356,0.9517234,0.011450909,-10.672167,1.5709625,3
